,Year,Month,State,Basin,Field,Well,Environment,Installation,Oil (m³),Condensate oil (m³),Associated petroleum gas (Mm³),Non-associated petroleum gas (Mm³),Water (m³),Gas injection (Mm³),Secondary recovery water injection (m³),Wastewater injection (m³),CO2 injection (Mm³),Nitrogen injection (Mm³),Steam injection (t),Polymer injection (m³),Others fluids injection (m³)
416223,2001,5,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,7741.4,Nan,1671.1054,Nan,3680,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416901,2001,5,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416902,2001,5,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416903,2001,5,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416904,2001,5,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3223.1,Nan,13778,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416905,2001,5,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1762.7,Nan,4061,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416906,2001,5,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1086.2,Nan,5889,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416990,2001,6,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,6593.4,Nan,2332.1659,Nan,6345.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
416991,2001,6,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,6784.6,Nan,1462.8341,Nan,3057.8,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417668,2001,6,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,55.6,Nan,233,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417669,2001,6,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2036.3,Nan,8207,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417670,2001,6,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,453.8,Nan,1437,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417671,2001,6,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3086.6,Nan,11651,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417672,2001,6,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,763.2,Nan,1623,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417673,2001,6,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,627.5,Nan,3042,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417758,2001,7,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,8463.1,Nan,3159.7768,Nan,8930.7,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
417759,2001,7,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,7041.9,Nan,1306.2232,Nan,3220.9,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418441,2001,7,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,26.9,Nan,113,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418442,2001,7,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2307.2,Nan,10432,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418443,2001,7,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,91.5,Nan,317,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418444,2001,7,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3564.2,Nan,14505,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418445,2001,7,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,948.5,Nan,2128,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418446,2001,7,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,791.7,Nan,4030,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418531,2001,8,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,7197.4,Nan,2334.1586,Nan,8692.4,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
418532,2001,8,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,6874.6,Nan,1281.8414,Nan,3077,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419212,2001,8,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419213,2001,8,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3579,Nan,15801,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419214,2001,8,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419215,2001,8,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3854.8,Nan,15205,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419216,2001,8,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,974,Nan,2073,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419217,2001,8,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,741.2,Nan,3692,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419303,2001,9,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,6290.4,Nan,2100.7045,Nan,8065.7,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419304,2001,9,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,6716.6,Nan,1084.2955,Nan,3320.9,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419989,2001,9,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419990,2001,9,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3151.8,Nan,13654,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419991,2001,9,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419992,2001,9,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3302.7,Nan,12771,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419993,2001,9,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,337.5,Nan,659,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
419994,2001,9,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,1628,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420083,2001,10,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,5989.5,Nan,1821.8949,Nan,8343.4,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420084,2001,10,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,6370.5,Nan,1128.1051,Nan,3010.8,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420772,2001,10,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420773,2001,10,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3292.3,Nan,14985,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420774,2001,10,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420775,2001,10,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3546.3,Nan,14415,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420776,2001,10,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1706.6,Nan,3766,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420777,2001,10,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,896.8,Nan,4644,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420870,2001,11,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,4966.8,Nan,1440.0977,Nan,8340.1,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
420871,2001,11,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,5809.2,Nan,1057.9023,Nan,2865,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421554,2001,11,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421555,2001,11,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2041,Nan,9746,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421556,2001,11,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421557,2001,11,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2268.7,Nan,9671,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421558,2001,11,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1390.3,Nan,3199,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421559,2001,11,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,582,Nan,3167,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421652,2001,12,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,4460.6,Nan,1332.2696,Nan,8063.8,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
421653,2001,12,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,5631.4,Nan,894.7304,Nan,2769.5,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422345,2001,12,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422346,2001,12,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2662.9,Nan,11965,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422347,2001,12,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422348,2001,12,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2585.1,Nan,10371,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422349,2001,12,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1221,Nan,2605,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422350,2001,12,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,660,Nan,3331,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422445,2002,1,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,3994.5,Nan,1114.0587,Nan,7260.1,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
422446,2002,1,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,5196.5,Nan,918.9413,Nan,2666.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423139,2002,1,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423140,2002,1,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2927,Nan,13997,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423141,2002,1,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423142,2002,1,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3309.5,Nan,14135,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423143,2002,1,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1902.5,Nan,4415,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423144,2002,1,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,980,Nan,5363,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423239,2002,2,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423240,2002,2,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,3862,Nan,699,Nan,2120.8,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423916,2002,2,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423917,2002,2,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2655.6,Nan,12501,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423918,2002,2,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423919,2002,2,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3008.2,Nan,12648,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423920,2002,2,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1900.4,Nan,4311,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
423921,2002,2,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,995.8,Nan,5324,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424016,2002,3,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424017,2002,3,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,1247,Nan,207,Nan,688.1,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424697,2002,3,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1172.1,Nan,5980,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424698,2002,3,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1997.7,Nan,9497,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424699,2002,3,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424700,2002,3,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2919.5,Nan,12476,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424701,2002,3,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1759.6,Nan,4054,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424702,2002,3,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,923.1,Nan,5013,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424796,2002,4,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,6725,Nan,991,Nan,585.1,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
424797,2002,4,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425476,2002,4,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,48.1,Nan,248,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425477,2002,4,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2461.1,Nan,12018,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425478,2002,4,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425479,2002,4,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2658.2,Nan,11593,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425480,2002,4,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1789.8,Nan,4212,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425481,2002,4,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,948.8,Nan,5264,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425575,2002,5,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,25536,Nan,3861,Nan,246.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
425576,2002,5,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426257,2002,5,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,8.7,Nan,39,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426258,2002,5,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2051.9,Nan,9985,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426259,2002,5,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426260,2002,5,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2557.2,Nan,11772,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426261,2002,5,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1898.4,Nan,4721,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426262,2002,5,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,834.8,Nan,4829,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426355,2002,6,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,8668,Nan,1553,Nan,1519.6,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
426356,2002,6,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427036,2002,6,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427037,2002,6,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1521.8,Nan,8040,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427038,2002,6,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427039,2002,6,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2101.8,Nan,9953,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427040,2002,6,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1369.7,Nan,3589,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427041,2002,6,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,581.7,Nan,3551,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427135,2002,7,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,301,Nan,43,Nan,409.4,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427136,2002,7,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427815,2002,7,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427816,2002,7,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2201.4,Nan,11183,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427817,2002,7,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427818,2002,7,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3122.2,Nan,14156,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427819,2002,7,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1565.6,Nan,3851,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427820,2002,7,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,818.8,Nan,4727,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427914,2002,8,SP,Santos,CARAVELA,1-BSS-64-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
427915,2002,8,SP,Santos,CARAVELA,3-CRV-1-PRS,Sea,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
428603,2002,8,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
428604,2002,8,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2153.2,Nan,10347,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
428605,2002,8,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
428606,2002,8,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,3114.3,Nan,13347,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
428607,2002,8,SP,Santos,MERLUZA,7-MLZ-5D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1985.5,Nan,4600,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
428608,2002,8,SP,Santos,MERLUZA,7-MLZ-6D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,818,Nan,4461,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
429385,2002,9,SP,Santos,MERLUZA,7-MLZ-1D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
429386,2002,9,SP,Santos,MERLUZA,7-MLZ-2D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,1766.1,Nan,9169,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
429387,2002,9,SP,Santos,MERLUZA,7-MLZ-3D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,327.7,Nan,1057,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
429388,2002,9,SP,Santos,MERLUZA,7-MLZ-4D-SPS,Sea,PLATAFORMA DE MERLUZA,Nan,2962.4,Nan,13249,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
